nohup: ignoring input
Sanity check …
  encoded  : torch.Size([2, 16, 64, 64])  mean=0.0050  var=0.9960
  logits   : torch.Size([2, 256])
  atk grad : 7.65e-06  ✓
  L_bit    : 0.7045  L_amp : 0.0000
  Acc      : 47.3%  α=0.500
Sanity check passed ✓

Device     : cuda
Parameters : 2,757,297
Warmup     : 200 epochs (no attack)
Save dir   : ./weights/
============================================================================
    Ep    Loss  L_bit  L_mean  L_var  L_amp    Acc%      α   atk
============================================================================
   177  0.5932 0.5904 0.00000 0.0000 0.0001  69.74% 0.5132 0.000 ★
   178  0.5921 0.5935 0.00001 0.0000 0.0001  69.82% 0.5133 0.000 ★
   180  0.5913 0.5902 0.00000 0.0000 0.0001  69.89% 0.5136 0.000 ★
   182  0.5878 0.5846 0.00003 0.0000 0.0001  70.58% 0.5140 0.000 ★
   189  0.5824 0.5808 0.00001 0.0000 0.0001  70.70% 0.5151 0.000 ★
   191  0.5808 0.5829 0.00001 0.0000 0.0001  71.01% 0.5152 0.000 ★
   192  0.5777 0.5781 0.00001 0.0000 0.0001  71.07% 0.5153 0.000 ★
   195  0.5751 0.5737 0.00003 0.0000 0.0001  71.52% 0.5152 0.000 ★
   198  0.5723 0.5719 0.00000 0.0000 0.0001  71.66% 0.5147 0.000 ★
   200  0.5727 0.5724 0.00001 0.0000 0.0001  71.75% 0.5148 0.000 ★
   202  0.5728 0.5731 0.00001 0.0000 0.0001  71.82% 0.5150 0.000 ★
   205  0.5672 0.5663 0.00000 0.0000 0.0001  72.41% 0.5157 0.000 ★
   207  0.5652 0.5680 0.00000 0.0000 0.0001  72.48% 0.5163 0.000 ★
   210  0.5619 0.5626 0.00000 0.0000 0.0002  72.52% 0.5163 0.000 ★
   211  0.5622 0.5632 0.00000 0.0000 0.0002  72.84% 0.5160 0.000 ★
   213  0.5585 0.5590 0.00002 0.0000 0.0001  73.14% 0.5155 0.000 ★
   216  0.5561 0.5569 0.00000 0.0000 0.0001  73.36% 0.5154 0.000 ★
   219  0.5544 0.5571 0.00000 0.0000 0.0001  73.54% 0.5159 0.000 ★
   223  0.5520 0.5472 0.00000 0.0000 0.0001  73.72% 0.5156 0.000 ★
   227  0.5469 0.5526 0.00000 0.0000 0.0001  73.86% 0.5154 0.000 ★
   229  0.5433 0.5436 0.00000 0.0000 0.0001  74.26% 0.5155 0.000 ★
   231  0.5437 0.5430 0.00001 0.0000 0.0002  74.28% 0.5155 0.000 ★
   232  0.5409 0.5375 0.00001 0.0000 0.0001  74.64% 0.5155 0.000 ★
   233  0.5393 0.5395 0.00003 0.0000 0.0002  74.73% 0.5156 0.000 ★
   234  0.5399 0.5398 0.00000 0.0000 0.0001  74.87% 0.5156 0.000 ★
   239  0.5371 0.5384 0.00001 0.0000 0.0002  74.88% 0.5151 0.000 ★
   240  0.5329 0.5333 0.00000 0.0000 0.0002  75.20% 0.5149 0.000 ★
   241  0.5329 0.5317 0.00004 0.0000 0.0001  75.40% 0.5148 0.000 ★
   246  0.5291 0.5287 0.00001 0.0000 0.0001  75.45% 0.5150 0.000 ★
   248  0.5273 0.5277 0.00001 0.0000 0.0002  75.65% 0.5156 0.000 ★
   249  0.5245 0.5250 0.00000 0.0000 0.0002  76.00% 0.5157 0.000 ★
   255  0.5210 0.5214 0.00002 0.0000 0.0002  76.08% 0.5141 0.000 ★
   256  0.5212 0.5216 0.00001 0.0000 0.0001  76.13% 0.5138 0.000 ★
   257  0.5171 0.5172 0.00003 0.0000 0.0001  76.40% 0.5136 0.000 ★
   260  0.5149 0.5174 0.00003 0.0000 0.0001  76.46% 0.5136 0.000 ★
   261  0.5134 0.5109 0.00000 0.0000 0.0001  76.53% 0.5138 0.000 ★
   263  0.5123 0.5079 0.00003 0.0000 0.0002  76.73% 0.5142 0.000 ★
   264  0.5124 0.5117 0.00000 0.0000 0.0002  76.87% 0.5144 0.000 ★
   267  0.5091 0.5082 0.00007 0.0000 0.0002  76.99% 0.5139 0.000 ★
   270  0.5046 0.5084 0.00000 0.0000 0.0001  77.23% 0.5132 0.000 ★
   272  0.5017 0.5049 0.00000 0.0000 0.0002  77.52% 0.5132 0.000 ★
